district,county,subcounty,parish,household_pop,households,hh_size,n_radio,n_tv,n_computer,n_unimproved_water,n_improved_water,n_improved_sanitation,n_unimproved_sanitation,n_open_defecation,n_grid,n_solar,n_subsistence,n_pdm,sh_tv,sh_computer,sh_grid,sh_improved_water,sh_improved_sanitation,sh_subsistence,wealth_index
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,KIKAYA,29337,8933,3.284115078920855,3910,6355,2418,430,8503,8087,839,7,8502,140,133,86,0.7114071420575394,0.2706817418560394,0.951751931042203,0.9518638755177432,0.9052949736930482,0.014888615246837569,1.6723345643867313
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,KOMAMBOGA,15932,4791,3.3254017950323522,2037,3531,1132,202,4589,4301,483,7,4570,32,69,42,0.7370068879148404,0.23627635149238155,0.9538718430390315,0.957837612189522,0.8977249008557713,0.014402003757044458,1.628633666893087
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,KYEBANDO,36750,11361,3.234750462107209,4845,7504,1589,404,10957,9560,1786,15,10743,151,127,91,0.6605052372150338,0.1398644485520641,0.9456033799841563,0.9644397500220051,0.8414752222515623,0.011178593433676613,1.26399956704488
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,MAKERERE I,6833,3010,2.2700996677740863,1058,1560,647,251,2759,2575,426,9,2682,132,66,50,0.5182724252491694,0.2149501661129568,0.891029900332226,0.9166112956810631,0.8554817275747508,0.021926910299003323,1.1683888433171197
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,MAKERERE II,11675,4695,2.4866879659211927,1690,2488,1180,512,4183,4034,653,8,4357,33,109,75,0.5299254526091587,0.25133120340788073,0.9280085197018104,0.8909478168264111,0.8592119275825346,0.02321618743343983,1.2644685946346679
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,MAKERERE III,10629,3761,2.8261100771071526,1607,2176,266,96,3665,2322,1420,19,3384,124,49,52,0.5785695293804839,0.07072587077904813,0.8997607019409731,0.9744748737038021,0.6173889922892848,0.01302844988035097,0.7142846209991062
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,MPERERWE,7808,2739,2.850675428988682,1111,2010,406,111,2628,2299,437,3,2621,17,19,60,0.7338444687842278,0.14822928075940126,0.9569185834246076,0.9594742606790799,0.8393574297188755,0.006936838262139467,1.3801443973636784
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,MUK - MULUKA I,1013,404,2.507425742574257,223,234,158,26,378,335,67,2,358,27,3,11,0.5792079207920792,0.3910891089108911,0.8861386138613861,0.9356435643564357,0.8292079207920792,0.007425742574257425,1.6270902624084003
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,MUK - MULUKA II,1017,356,2.856741573033708,197,245,173,14,342,324,32,0,336,7,3,11,0.6882022471910112,0.4859550561797753,0.9438202247191011,0.9606741573033708,0.9101123595505618,0.008426966292134831,2.1243313249828764
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,MUK - MULUKA III,183,62,2.9516129032258065,27,40,19,2,60,55,7,0,55,2,0,7,0.6451612903225806,0.3064516129032258,0.8870967741935484,0.967741935483871,0.8870967741935484,0.0,1.640759555727342
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,MUK - MULUKA IV,764,276,2.7681159420289854,170,191,94,16,260,261,15,0,260,8,2,23,0.6920289855072463,0.34057971014492755,0.9420289855072463,0.9420289855072463,0.9456521739130435,0.007246376811594203,1.8450586486494585
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,MULAGO I,5502,1925,2.8581818181818184,830,1159,523,136,1789,1674,243,8,1741,34,31,73,0.6020779220779221,0.2716883116883117,0.9044155844155845,0.9293506493506494,0.8696103896103896,0.016103896103896103,1.4412582895375325
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,MULAGO II,10212,4288,2.3815298507462686,1809,2558,620,263,4025,3405,873,10,3807,141,74,82,0.5965485074626866,0.14458955223880596,0.8878264925373134,0.9386660447761194,0.7940764925373134,0.017257462686567165,1.0646428214972337
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,MULAGO III,17490,6441,2.7154168607359104,2601,3565,836,375,6066,4568,1831,42,5861,78,107,93,0.5534854836205558,0.12979351032448377,0.9099518708275113,0.9417792268281323,0.7092066449309113,0.016612327278372925,0.8938491141202446
KAMPALA,KAWEMPE DIVISION,KAWEMPE DIVISION,WANDEGEYA,6635,2615,2.537284894837476,889,1127,227,318,2297,1959,540,116,1821,125,95,74,0.4309751434034417,0.08680688336520076,0.6963671128107075,0.8783938814531549,0.7491395793499044,0.036328871892925434,0.4666488315886083
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,BUKASA,8162,2467,3.3084718281313337,991,1643,644,318,2149,2128,327,12,2322,20,31,8,0.6659910822861775,0.26104580462099714,0.9412241588974463,0.8710985002026753,0.8625861370085124,0.01256586947709769,1.4662568478268043
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,BUZIGA,17808,5111,3.4842496576012523,2111,3628,1381,458,4653,4790,301,20,4784,74,69,76,0.709841518293876,0.27020152612013304,0.9360203482684406,0.9103893562903541,0.9371942868323224,0.01350029348464097,1.6626953989464228
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,GGABA,24995,8777,2.8477839808590635,3058,5618,1628,582,8195,8219,510,48,8069,212,131,82,0.6400820325851658,0.18548478979150052,0.9193346245869887,0.9336903269909992,0.936424746496525,0.014925373134328358,1.4016067297306911
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,KABALAGALA,12920,4915,2.6286876907426246,1899,2604,630,457,4458,4339,559,17,4539,31,70,65,0.5298067141403866,0.12817904374364192,0.923499491353001,0.9070193285859613,0.8828077314343845,0.014242115971515769,1.0559786576932368
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,KANSANGA,24548,11086,2.214324373083168,3081,5494,2139,1747,9339,10102,976,8,10491,153,150,101,0.4955800108244633,0.19294605809128632,0.9463287028684828,0.8424138553130074,0.9112394010463648,0.013530579108785856,1.144950709491489
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,KATWE I,5766,2076,2.777456647398844,653,934,125,136,1940,1748,322,6,1867,23,22,45,0.44990366088631983,0.06021194605009634,0.899325626204239,0.9344894026974951,0.8420038535645472,0.010597302504816955,0.7762052849744794
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,KATWE II,13802,4926,2.801867641088104,1603,2341,275,444,4482,3775,1056,95,4022,55,168,85,0.475233455136013,0.0558262281770199,0.8164839626471783,0.9098660170523751,0.7663418595209095,0.0341047503045067,0.5884817608759938
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,KIBULI,20491,6960,2.944109195402299,3025,4141,912,389,6571,5436,1515,9,6320,77,151,107,0.5949712643678161,0.1310344827586207,0.9080459770114943,0.9441091954022989,0.7810344827586206,0.021695402298850575,1.0286375766638305
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,KIBUYE I,22200,7873,2.8197637495236885,3211,4606,467,381,7492,5782,2078,13,7178,98,89,74,0.5850374698336085,0.0593166518480884,0.9117236123459926,0.9516067572716881,0.7344087387272958,0.01130445827511749,0.8318205027925064
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,KIBUYE II,6349,2968,2.1391509433962264,1203,1619,278,137,2831,2708,257,3,2752,30,16,53,0.5454851752021563,0.09366576819407008,0.9272237196765498,0.9538409703504043,0.9123989218328841,0.005390835579514825,1.0976324300917446
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,KISUGU,17373,6174,2.813896987366375,2556,3592,999,463,5711,4483,1555,136,5332,226,130,70,0.5817946226109492,0.1618075801749271,0.8636216391318432,0.9250080984774862,0.7261094914156139,0.02105604146420473,0.9648075034623611
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,LUKULI,32594,11027,2.9558356760678337,3584,7119,1683,958,10069,10206,808,13,10071,179,140,64,0.6455971705813004,0.15262537408179921,0.9133037090777183,0.913122336084157,0.9255463861431033,0.01269610954928811,1.305598191349241
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,LUWAFU,20325,7025,2.893238434163701,3015,4978,1089,374,6651,6269,724,32,6641,90,65,63,0.7086120996441281,0.15501779359430606,0.9453380782918149,0.9467615658362989,0.8923843416370106,0.009252669039145907,1.4055772560171909
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,MAKINDYE I,19167,7139,2.684829808096372,3148,4747,833,489,6650,5894,1223,22,6635,88,60,52,0.664939067096232,0.11668300882476537,0.9294018770135873,0.9315030116262782,0.8256058271466592,0.008404538450763412,1.164128064972092
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,MAKINDYE II,15080,5406,2.7894931557528673,2496,3609,716,431,4975,4388,1003,15,4922,191,72,51,0.667591564927858,0.1324454310025897,0.9104698483166852,0.9202737698853126,0.8116907140214576,0.013318534961154272,1.1530862691276529
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,MUYENGA,8229,2445,3.365644171779141,767,1735,932,376,2069,2368,74,3,2271,66,15,16,0.7096114519427403,0.38118609406952964,0.9288343558282208,0.8462167689161554,0.9685071574642127,0.006134969325153374,1.8878002531283877
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,NAMUWONGO,17918,5703,3.141855163948799,1907,2656,530,829,4874,3385,1768,550,4390,128,294,24,0.4657197965982816,0.09293354374890408,0.7697702963352622,0.8546379098719972,0.5935472558302648,0.051551814834297736,0.33329195400560907
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,NSAMBYA CENTRAL,34221,10973,3.1186548801603937,4449,6423,1344,810,10163,9299,1661,13,9980,266,124,95,0.58534584890185,0.12248245693976123,0.909505149002096,0.9261824478264832,0.8474437255080652,0.011300464777180351,1.0820186845964883
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,NSAMBYA ESTATE,592,161,3.6770186335403725,49,126,61,13,148,161,0,0,150,8,0,8,0.782608695652174,0.37888198757763975,0.9316770186335404,0.9192546583850931,1.0,0.0,2.0905259415078574
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,NSAMBYA POLICE BARRACKS,54858,20258,2.7079672228255505,9726,11349,2593,439,19819,18186,2043,29,17703,856,557,272,0.560223121729687,0.12799881528285123,0.873876986869385,0.9783295488202192,0.8977194194885971,0.02749531049461941,1.12146682985043
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,NSAMBYA RAILWAYS,512,263,1.946768060836502,88,107,9,87,176,243,14,6,196,20,22,11,0.4068441064638783,0.034220532319391636,0.7452471482889734,0.6692015209125475,0.9239543726235742,0.08365019011406843,0.3026781688880644
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,SALAAMA,34182,11535,2.96332899869961,4974,7889,1903,537,10998,10157,1343,35,10562,349,120,72,0.6839185088859991,0.16497615951452102,0.9156480277416559,0.953446033810143,0.8805374945817078,0.010403120936280884,1.3661950838246846
KAMPALA,MAKINDYE DIVISION,MAKINDYE DIVISION,WABIGALO,13796,4537,3.040775843068107,1915,2798,610,306,4231,3647,858,32,4215,20,81,80,0.6167070751597972,0.1344500771434869,0.9290279920652413,0.9325545514657263,0.8038351333480274,0.017853206964954817,1.1007370966608931
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,BANDA,26813,12185,2.2004924086992204,4726,5192,2868,726,11459,10377,1645,163,11569,57,390,166,0.4260976610586787,0.2353713582273287,0.9494460402133771,0.9404185473943373,0.8516208453016003,0.03200656544932294,1.1371247580523678
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,BUGOLOOBI,6780,2641,2.567209390382431,827,1612,1057,402,2239,2184,329,128,2251,46,102,46,0.6103748580083301,0.40022718667171525,0.8523286633850814,0.8477849299507763,0.8269594850435441,0.03862173419159409,1.528191028905378
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,BUKOTO I,22028,7117,3.0951243501475343,2983,4673,1748,472,6645,5968,1145,4,6787,38,66,74,0.6565968807081636,0.24560910495995503,0.9536321483771252,0.9336799213151609,0.8385555711676268,0.00927357032457496,1.4626793699833645
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,BUKOTO II,22089,7264,3.040886563876652,2987,4859,2102,315,6949,6480,776,8,6623,142,102,65,0.6689151982378855,0.28937224669603523,0.9117566079295154,0.956635462555066,0.8920704845814978,0.014041850220264317,1.6226586654824138
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,BUTABIKA,28158,8575,3.283731778425656,3911,5662,1378,303,8272,7091,1461,23,7919,100,107,102,0.6602915451895044,0.1606997084548105,0.9234985422740525,0.96466472303207,0.8269387755102041,0.012478134110787171,1.2738351015858598
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,ITEK,961,549,1.7504553734061932,130,130,185,12,537,528,21,0,512,4,9,39,0.23679417122040072,0.33697632058287796,0.9326047358834244,0.9781420765027322,0.9617486338797814,0.01639344262295082,1.3051168905019335
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,KISWA,3296,1597,2.06386975579211,583,764,469,316,1281,1380,216,1,1362,68,45,52,0.47839699436443334,0.2936756418284283,0.8528490920475892,0.802128991859737,0.8641202254226675,0.028177833437695678,1.1583605016095337
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,KIWATULE,19236,6013,3.19906868451688,2351,4177,2089,379,5634,5399,601,13,5640,107,81,57,0.6946615666056877,0.34741393647097957,0.9379677365707634,0.9369698985531348,0.897887909529353,0.013470813237984366,1.7865508590473902
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,KYAMBOGO,1820,835,2.179640718562874,331,461,340,25,810,771,60,4,807,7,10,40,0.5520958083832336,0.40718562874251496,0.9664670658682635,0.9700598802395209,0.9233532934131736,0.011976047904191617,1.821088881356686
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,KYANJA,33504,11251,2.977868633899209,4627,7825,3869,791,10460,10180,1050,21,10120,263,159,106,0.6954937338903209,0.34388054395164874,0.8994756021686962,0.9296951382099369,0.9048084614700915,0.014132077148697894,1.7551868158736648
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,LUZIRA,16828,5630,2.98898756660746,2604,3549,1279,258,5372,4705,897,28,5136,72,74,62,0.6303730017761989,0.22717584369449378,0.9122557726465365,0.9541740674955596,0.8357015985790408,0.013143872113676732,1.3719031904869208
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,LUZIRA PRISONS,34858,12469,2.795573021092309,6562,7786,1470,468,12001,10346,2084,39,10124,1413,467,265,0.6244285828855561,0.11789237308525143,0.8119335953163846,0.9624669179565322,0.8297377496190552,0.03745288315021253,1.023435189254335
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,MBUYA I,21495,7765,2.768190598840953,3320,4465,1161,410,7355,6189,1514,62,7104,126,126,90,0.5750160978750805,0.14951706374758533,0.9148744365743722,0.9471989697359948,0.7970379909851899,0.01622665808113329,1.0796753420926115
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,MBUYA II,48913,16530,2.9590441621294614,7073,7918,2301,758,15772,12928,3537,65,12285,1732,621,221,0.4790078644888082,0.13920145190562613,0.7431941923774955,0.9541439806412583,0.7820931639443436,0.03756805807622505,0.7769827231491693
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,MUTUNGO,60115,19408,3.0974340478153337,8911,13666,4221,638,18770,15819,3544,45,18308,226,210,128,0.7041426215993405,0.2174876339653751,0.9433223413025557,0.9671269579554823,0.8150762572135202,0.010820280296784831,1.4533941271628523
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,NABISUNSA,841,378,2.2248677248677247,193,234,112,15,363,342,36,0,373,3,4,39,0.6190476190476191,0.2962962962962963,0.9867724867724867,0.9603174603174603,0.9047619047619048,0.010582010582010581,1.650410985354349
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,NAGURU I,513,195,2.6307692307692307,101,118,28,9,186,143,49,3,162,4,2,6,0.6051282051282051,0.14358974358974358,0.8307692307692308,0.9538461538461539,0.7333333333333333,0.010256410256410256,0.985860093739755
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,NAGURU II,22374,7368,3.0366449511400653,2933,4162,1728,552,6816,5742,1595,31,6687,113,120,108,0.5648751357220413,0.23452768729641693,0.9075732899022801,0.9250814332247557,0.7793159609120521,0.016286644951140065,1.2023996578206289
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,NAKAWA,1850,867,2.1337946943483277,332,375,168,39,828,640,223,4,725,30,24,51,0.43252595155709345,0.19377162629757785,0.8362168396770473,0.9550173010380623,0.7381776239907728,0.02768166089965398,0.8614821909635679
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,NAKAWA INSTITUTIONS,256,138,1.855072463768116,53,63,47,21,117,99,39,0,128,4,0,5,0.45652173913043476,0.34057971014492755,0.927536231884058,0.8478260869565217,0.717391304347826,0.0,1.1893729357907634
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,NTINDA,7736,2635,2.9358633776091083,1140,1723,1069,263,2372,2450,183,2,2422,49,41,61,0.6538899430740038,0.40569259962049337,0.9191650853889943,0.9001897533206831,0.9297912713472486,0.01555977229601518,1.850763349750851
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,UPK,2137,1263,1.6920031670625495,321,196,267,154,1109,712,504,47,685,103,114,52,0.15518606492478226,0.21140142517814728,0.5423594615993665,0.8780680918448139,0.5637371338083927,0.09026128266033254,-0.02815492082561453
KAMPALA,NAKAWA DIVISION,NAKAWA DIVISION,UPPER ESTATE,3935,1342,2.9321907600596124,484,754,393,80,1262,1180,160,2,1165,24,32,43,0.5618479880774963,0.29284649776453053,0.8681073025335321,0.940387481371088,0.879284649776453,0.02384500745156483,1.4217378342422993
KAMPALA,RUBAGA DIVISION,RUBAGA DIVISION,BUSEGA,30915,9346,3.307832227690991,3963,5952,970,461,8885,7993,1343,10,8677,81,142,97,0.6368499893002354,0.10378771667023326,0.9284185747913546,0.9506740851701263,0.8552321848919324,0.015193665739353735,1.1437016659159756
KAMPALA,RUBAGA DIVISION,RUBAGA DIVISION,KABOWA,28713,9898,2.9008890684986866,4056,6294,710,594,9304,8351,1541,6,9040,69,120,56,0.6358860375833502,0.07173166296221459,0.9133158213780562,0.9399878763386543,0.8437057991513437,0.01212366134572641,1.0449531104539116
KAMPALA,RUBAGA DIVISION,RUBAGA DIVISION,KASUBI,43375,16542,2.6221134082940396,7518,11222,1658,912,15630,12579,3947,16,15809,100,190,108,0.6783943900374804,0.10022971829283037,0.9556885503566679,0.9448676097207109,0.7604280014508524,0.011485914641518559,1.089875042599699
KAMPALA,RUBAGA DIVISION,RUBAGA DIVISION,LUBYA,60762,17697,3.4334632988642144,7945,12745,2350,750,16947,14789,2902,6,17058,96,231,117,0.7201785613380799,0.1327908685087868,0.9638921851161214,0.9576199355823021,0.8356783635644459,0.013053059840650957,1.318415522806714
KAMPALA,RUBAGA DIVISION,RUBAGA DIVISION,LUNGUJJA,23331,7507,3.107899293992274,3268,5222,1334,823,6684,6517,978,12,7229,30,86,70,0.6956174237378446,0.17770081257493006,0.9629678966298122,0.8903689889436526,0.8681230851205541,0.011455974423871054,1.3649901661672137
KAMPALA,RUBAGA DIVISION,RUBAGA DIVISION,MUTUNDWE,34657,10840,3.197140221402214,4870,7187,1297,802,10038,8782,2024,34,9828,238,252,66,0.6630073800738008,0.11964944649446495,0.9066420664206642,0.9260147601476014,0.8101476014760147,0.023247232472324724,1.1042825764655213
KAMPALA,RUBAGA DIVISION,RUBAGA DIVISION,NAJJANANKUMBI I,10944,4084,2.679725759059745,1744,2905,403,399,3685,3247,827,10,3764,22,51,51,0.7113124387855044,0.09867776689520079,0.921645445641528,0.9023016650342801,0.7950538687561215,0.01248775710088149,1.1068244151020974
KAMPALA,RUBAGA DIVISION,RUBAGA DIVISION,NAJJANANKUMBI II,9794,3664,2.6730349344978164,1196,2405,410,289,3375,3328,325,11,3495,16,38,48,0.6563864628820961,0.11189956331877729,0.9538755458515283,0.9211244541484717,0.9082969432314411,0.01037117903930131,1.2486024257064754
KAMPALA,RUBAGA DIVISION,RUBAGA DIVISION,NAKULABYE,17457,6875,2.5392,2709,3827,828,439,6436,5576,1283,16,6566,38,123,86,0.5566545454545454,0.12043636363636363,0.9550545454545455,0.9361454545454545,0.8110545454545455,0.01789090909090909,1.025789627219585
KAMPALA,RUBAGA DIVISION,RUBAGA DIVISION,NAMIREMBE,10977,4241,2.5883046451308656,1395,2406,826,340,3901,3821,415,5,4056,29,68,50,0.5673190285310068,0.19476538552228248,0.9563782126856873,0.9198302287196416,0.9009667531242631,0.01603395425607168,1.2980056225265568
KAMPALA,RUBAGA DIVISION,RUBAGA DIVISION,NATEETE,19971,7349,2.717512586746496,2930,4488,654,387,6962,6281,1067,1,6921,90,79,67,0.6106953326983263,0.08899169955095931,0.9417607837801062,0.9473397741189278,0.8546741053204517,0.010749761872363588,1.092161040578109
KAMPALA,RUBAGA DIVISION,RUBAGA DIVISION,NDEEBA,13838,7029,1.9687010954616588,2496,3213,675,665,6364,5633,1364,32,6388,129,93,76,0.45710627400768244,0.09603072983354674,0.908806373595106,0.9053919476454688,0.8013942239294352,0.013230900554844216,0.787361079543318
KAMPALA,RUBAGA DIVISION,RUBAGA DIVISION,RUBAGA,23264,8444,2.7550923732828045,3108,5081,1256,730,7714,6854,1572,18,7829,82,105,73,0.6017290383704406,0.1487446707721459,0.927167219327333,0.9135480814779725,0.8117006158218854,0.012434864992894363,1.1129667005813313
LUWERO,BAMUNANIKA COUNTY,BAMUNANIKA,KIBANYI,4282,1089,3.9320477502295685,493,212,10,44,1045,708,374,7,110,591,394,85,0.19467401285583102,0.009182736455463728,0.10101010101010101,0.9595959595959596,0.650137741046832,0.36179981634527086,-0.9767802024167466
LUWERO,BAMUNANIKA COUNTY,BAMUNANIKA,KIBIRIZI,3991,975,4.093333333333334,507,227,9,65,910,658,311,6,162,445,352,64,0.23282051282051283,0.009230769230769232,0.16615384615384615,0.9333333333333333,0.6748717948717948,0.36102564102564105,-0.8783024830480065
LUWERO,BAMUNANIKA COUNTY,BAMUNANIKA,KITEME,6631,1620,4.0932098765432094,745,431,28,95,1525,919,669,32,483,471,419,66,0.2660493827160494,0.01728395061728395,0.29814814814814816,0.941358024691358,0.567283950617284,0.25864197530864197,-0.6871054868698145
LUWERO,BAMUNANIKA COUNTY,BAMUNANIKA,KYAMPISI (BAMUNANIKA),10102,2697,3.7456433073785687,1260,1023,46,186,2511,2091,567,39,1364,714,447,60,0.3793103448275862,0.017055988134964777,0.5057471264367817,0.9310344827586207,0.7753058954393771,0.1657397107897664,-0.008430806603979452
LUWERO,BAMUNANIKA COUNTY,BAMUNANIKA,MPOLOGOMA,2753,616,4.4691558441558445,273,185,9,113,503,368,239,9,189,227,159,86,0.3003246753246753,0.01461038961038961,0.3068181818181818,0.8165584415584416,0.5974025974025974,0.25811688311688313,-0.720324072188869
LUWERO,BAMUNANIKA COUNTY,BAMUNANIKA,SEKAMULI,6945,1788,3.884228187919463,971,474,18,103,1685,872,905,11,486,681,358,94,0.2651006711409396,0.010067114093959731,0.27181208053691275,0.9423937360178971,0.48769574944071586,0.20022371364653244,-0.721229070342599
LUWERO,BAMUNANIKA COUNTY,BUSIIKA TOWN COUNCIL,BUSIIKA,17590,5071,3.468743837507395,2252,2620,227,536,4535,4110,951,10,3669,535,441,90,0.516663380003944,0.04476434628278446,0.7235259317688819,0.8943009268388878,0.8104910274107671,0.08696509564188523,0.5065512827741574
LUWERO,BAMUNANIKA COUNTY,BUSIIKA TOWN COUNCIL,BUSOKE,4780,1153,4.14570685169124,515,297,20,136,1017,673,454,26,110,561,271,63,0.2575888985255854,0.017346053772766695,0.09540329575021683,0.8820468343451865,0.5836947094535994,0.23503902862098872,-0.8269713886238562
LUWERO,BAMUNANIKA COUNTY,BUSIIKA TOWN COUNCIL,KAMIRA,4492,1173,3.8294970161977835,390,373,106,64,1109,903,266,4,609,262,125,26,0.31798806479113384,0.09036658141517477,0.5191815856777494,0.9454390451832907,0.7698209718670077,0.10656436487638533,0.18635334315491886
LUWERO,BAMUNANIKA COUNTY,BUSIIKA TOWN COUNCIL,VVUMBA,13674,3877,3.5269538302811454,1777,1593,133,359,3518,2897,968,12,2075,782,380,67,0.41088470466855814,0.03430487490327573,0.5352076347691515,0.9074026309001806,0.7472272375548105,0.09801392829507351,0.1436351060753324
LUWERO,BAMUNANIKA COUNTY,KALAGALA,DDEGEYA,7355,1783,4.125070106561974,1004,653,37,308,1475,1307,459,17,651,586,441,55,0.3662366797532249,0.02075154234436343,0.3651149747616377,0.8272574312955693,0.7330342120022434,0.24733595064498037,-0.39227388088137105
LUWERO,BAMUNANIKA COUNTY,KALAGALA,KALANAMU,8444,2169,3.89303826648225,916,721,74,138,2031,1477,673,19,808,642,441,97,0.33241124942369754,0.03411710465652374,0.37252189949285386,0.9363762102351314,0.6809589672660212,0.2033195020746888,-0.2922026164387695
LUWERO,BAMUNANIKA COUNTY,KALAGALA,KAYINDU,6504,1629,3.992633517495396,955,546,42,148,1481,935,675,19,326,786,358,89,0.3351749539594843,0.02578268876611418,0.20012277470841006,0.90914671577655,0.5739717618170657,0.21976672805402087,-0.6051045118209781
LUWERO,BAMUNANIKA COUNTY,KALAGALA,LUNYOLYA,5937,1572,3.7767175572519083,804,404,22,228,1344,891,653,28,281,641,345,52,0.25699745547073793,0.013994910941475827,0.1787531806615776,0.8549618320610687,0.566793893129771,0.21946564885496184,-0.7990024233249755
LUWERO,BAMUNANIKA COUNTY,KAMIRA,KITENDERI,1484,472,3.1440677966101696,190,35,3,411,61,122,222,128,0,197,266,40,0.07415254237288135,0.006355932203389831,0.0,0.1292372881355932,0.2584745762711864,0.5635593220338984,-2.772079519450547
LUWERO,BAMUNANIKA COUNTY,KAMIRA,MABUYE,5150,1463,3.520164046479836,679,210,26,192,1271,759,685,19,45,805,531,79,0.14354066985645933,0.0177717019822283,0.030758714969241284,0.8687628161312372,0.518796992481203,0.36295283663704714,-1.3146087944147415
LUWERO,BAMUNANIKA COUNTY,KAMIRA,MAZZI,4527,1252,3.615814696485623,495,148,6,273,979,620,534,98,14,566,560,71,0.1182108626198083,0.004792332268370607,0.011182108626198083,0.7819488817891374,0.4952076677316294,0.4472843450479233,-1.634908332927256
LUWERO,BAMUNANIKA COUNTY,KAMIRA,NAMBEERE,4793,1483,3.231962238705327,851,187,16,224,1259,519,857,107,33,873,402,78,0.1260957518543493,0.01078894133513149,0.022252191503708697,0.8489548213081591,0.34996628455832773,0.2710721510451787,-1.4299816656112094
